Id,Predicted
6a62aa75b9eace99a1eaecac5,"struggle, famine, and bitterness among the populace. In time, Kublai Khan's successors lost all influence on other Mongol lands across Asia, while the Mongols beyond the Middle Kingdom saw them as too Chinese. Gradually, they lost influence in China as well. The reigns of the later Yuan emperors were short and marked by intrigues and rivalries"
11f5dd53d3fbaf6d63c97b4de,the Mongols beyond the Middle Kingdom saw them as too Chinese
2e33efaa182cc58fe9cb8e571,both the army and the populace
5cebf376e10a6df09f28cac37,Chinese
f0649da58eddbf4eba81ba3bf,administration
3bf051c9f1cfeaade982ad156,"struggle, famine, and bitterness among the populace. In time, Kublai Khan's successors lost all influence on other Mongol lands across Asia, while the Mongols beyond the Middle Kingdom saw them as too Chinese. Gradually, they lost influence in China as well. The reigns of the later Yuan emperors were short and marked by intrigues and rivalries"
dcefec7bbc9eb99beb44a42ae,the Mongols beyond the Middle Kingdom saw them as too Chinese
190eac1fc1c2fb6d92fce22ee,the army and the populace
ec36fcaa7ab2d398d3bf29b74,Chinese
ee9bdc51fe861fbe6f1c34f1b,intrigues and rivalries
eb3636abb7f0ee3cbcc2ede8c,late 1340s onwards
febda449e14d885aec4aa846c,Red Turban Rebellion
f3adfedf78ebb3cccd70bd862,fear of betrayal
c56b94ebad3ef8fdf6aaebb10,Red Turban rebels
a85aaeab7edbfd6e76bfaf950,1368–1644
7aaad4fa3223890f44962caab,"late 1340s onwards, people in the countryside suffered from frequent natural disasters such as droughts, floods and the resulting famines, and the government's lack of effective policy led to a loss of popular support. In 1351, the Red Turban Rebellion started and grew into a nationwide uprising. In 1354"
3bfe8ba73fe0fa0aaaac79fab,Red Turban Rebellion
0cfdcc2a8a06cb6ff1edd2b9b,fear of betrayal
0bf3e2ce1aceafe7dedfbd59b,"From the late 1340s onwards, people in the countryside suffered from frequent natural disasters such as droughts, floods and the resulting famines, and the government's lack of effective policy led to a loss of popular support. In 1351, the Red Turban Rebellion started and grew into a nationwide uprising. In 1354, when Toghtogha led a large army to crush the Red Turban rebels"
dc4867e4350dfa392a3584a7e,1368–1644
f3cd8dde08d2d6de3dec2ed70,A
7dbecfa01ebc4dddc91bcc73e,A
bdb2868cc292acf03761dffc7,the Ilkhanate
fba7f10f78b9c1dcc5bfcdeae,"Eastern crops such as carrots, turnips, new varieties of lemons, eggplants, and melons, high-quality granulated sugar, and cotton"
2c795cae7902e566604dce9e2,A
b1bd462b9eec2aa3c9ee34ac8,A
d7d6fafc02b9c14b0caeb18cc,A
ca06593c758df3aab0ef5cf99,Western
7db83c8f9a183f059add89ea9,Buddhism
8c0b34ddeeae56fb21f4bbc1d,Tibetan
0a62983bed1bcaf70dc9eb17f,Confucian governmental
c75ecd18c8cf9d32d99bcf3c0,"travel literature, cartography, geography, and scientific education"
1ae889ff10bdea68b8ed4d9ed,Western
1ec1fc9bb97bfffd6be21b4e8,Western
dd8876340ed4fffbd5035b0af,Tibetan
b333784ca56c803518cc6d942,Confucian governmental
dbf9b6a7f656b0a387af5b1a3,Western
b027fef46db44cda24aec12ac,Venetian Marco Polo
a8fbc91b4a1beb15e8bcfcfb3,Cambaluc
efafdbe45d09dda398b8ad863,Travels of Marco Polo
b5695ba4f476fbcccccb7afaf,Travels of Marco Polo
3db5fe24b5bd01949212ba7fe,his knowledge
aa990a53c228c2fcda74070ad,Venetian Marco Polo
147db4eec2cd56dee8b78c7d3,Cambaluc
df731f5c9d05c4f7c44e72888,Travels of Marco Polo
de8dafdbacf76a4ab9fbdddb1,Cambaluc
5185e9f3addaced5c1ee26c2b,Guo Shoujing
9a4f00e28de289c6874d0ec5f,365.2425 days
efbd32c619335ae99b6600143,extensive public works
25a8f88c7aac0b9bdfaceaf90,Beijing
2f8d2478e277ea75baf245bd8,sorghum
36c5bf65ffce80eaa8fbaae58,Guo Shoujing
e59cdf7fcafd0ab4febe9eaf8,365.2425 days
ccade52dec6aea75d2fcec5de,extensive public works
d2e5dedc9924b9aa09b731bbc,Beijing
26cacf0aa01ea2a2ffad61401,sorghum
dd96f3ffe985c52c31506bb5a,The Yuan dynasty was the first time that non-native Chinese people
7efc6fa6f88201aeddcfd1b3d,Eternal Heaven
2efafdf6e7da4ed0ccee42c48,Ming
befbee0ae0a7892998e8bb798,Ming
d3dac909d9d498288173fe3ae,people[who
be66d838cd0efaded76aafee6,"The Yuan dynasty was the first time that non-native Chinese people ruled all of China. In the historiography of Mongolia, it is generally considered to be the continuation of the Mongol Empire. Mongols are widely known to worship the Eternal Heaven, and according to the traditional Mongolian ideology Yuan is considered to be ""the beginning of an infinite number of beings, the foundation of peace and happiness, state power, the dream of many peoples, besides it there is nothing great or precious."" In traditional historiography of China, on the other hand, the Yuan dynasty is usually considered to be the legitimate dynasty between the Song dynasty and the Ming dynasty. Note, however, Yuan dynasty is traditionally often extended to cover the Mongol Empire before Kublai Khan's formal establishment of the Yuan in 1271, partly because Kublai had his grandfather Genghis Khan"
40ebf0315c7db82c2befd8289,Eternal Heaven
dab21daf7bdcdbdd3aa1b23b4,Ming
b7a578ac4dbaf2fdba7b7defc,Ming
8cd0efcf84da1aaa871e79abb,"the Han Chinese, Khitans, Jurchens, Mongols, and Tibetan Buddhists"
4da3bb9f666005e58f6566a14,Khitan Liao and Jurchen Jin
bcba6359a773db05d43cfad6b,Liu Bingzhong and Yao Shu
03faf6eebfd1dda0befd9ad32,Chinese tripartite
e0074d9f9ecca6f30dd4a4e00,"Han Chinese, Khitans, Jurchens, Mongols, and Tibetan Buddhists"
dba4b90070a3f0da3af46e624,"the Han Chinese, Khitans, Jurchens, Mongols, and Tibetan Buddhists"
f3efaa1d6ba22dea6b3dab09b,Khitan Liao and Jurchen Jin dynasties
2fd9cdfcdddbdf459b95aa9a9,Liu Bingzhong and Yao Shu
415b3711cadfe807b74b8af66,The
4104ba290e2dbda432fdf7fc0,While
b38e42503b7fad10fbdd82b32,since the Sui and Tang dynasties
dbedfb8d3fe4fc5290950aaac,Mongols and Semuren
e7fe2e6867a0ce9dd4cedfe22,While
c40db8cf29c922fe876fcba56,While
ebffcc47e11500bde9c89dac4,While the existence of these central government departments and the Six Ministries (which had been introduced since the Sui and Tang dynasties
d96a84a6ae72e2f662e32d65c,While
ce9fff816c45e8fb2e7de5afe,While
e5fc84af1568c9b3125a0fc47,1269
3751221d3c87bfdaebcb2ba01,"Mongolian, Tibetan, and Chinese"
b655fda88a2d36f12dfe6daa4,master written
0e9eab481de5d14d4cf13ac7b,Tugh Temur
dacbacef0bfe3f7d569bc17ce,Phags-pa script
0589162fc87ddf5ba97f5e2bc,1269
1d3c2a0d900eec110fcefdd3e,"Mongolian, Tibetan, and Chinese"
f030ec35fcac4a10ad913ebad,master written
f2eeea7b90bfd5bcfff3be9c3,Tugh Temur
c1dd81b6fa62daca3898976d3,Tugh Temur
f2d7bedb2f2ac391baf4c9def,1290
8ceb2bd4fbfb4a77c7a911ce0,1291
bccae382e1de521acbedfbe13,equipping
46f9a9f76ac73bf9c38beb529,1290
08fb776ba6962be2eecae3ff4,The
c2ffbe1d856fd4e14e487cded,costs of equipping and dispatching men for their tours of duty
18dc1aeb3598fa95a81bb8ecd,Chinese painting
dbc1dbd26b6c97d3daa685bfd,"painting, poetry, and calligraphy"
a8a4eb8ce2c3f463f18ed6b79,"Yuan dynasty there were many famous painters. In the area of calligraphy many of the great calligraphers were from the Yuan dynasty era. In Yuan poetry, the main development was the qu, which was used among other poetic forms by most of the famous Yuan poets. Many of the poets were also involved in the major developments in the theater during this time, and the other way around, with people important in the theater becoming famous through the development of the sanqu type of qu. One of the key factors in the mix of the zaju variety show was the incorporation of poetry both classical and of the newer qu form. One of the important cultural developments during the Yuan era was the consolidation of poetry, painting, and calligraphy into a unified piece of the type that tends to come to mind when people think of classical Chinese art. Another important aspect of Yuan times is the increasing incorporation of the then current, vernacular Chinese into both the qu form of poetry and the zaju variety show. Another important consideration regarding Yuan dynasty arts and culture is that so much of it has survived in China, relatively to works from the Tang dynasty and Song dynasty"
a7ad2be6f47959afec31fc6b0,qu
24cce9d09f3c2c0af5add9f4b,consolidation of poetry
bc0bff1f58a6daeefc33ea5b7,calligraphy
4ae73ead03e6fe8b78ce9db7f,"painting, poetry, and calligraphy"
fec74f3aec57cc6857bab188b,In
ecfb6be7aface1110a9d9ccf7,qu
c0ea966fceea6f967acbb637e,"western khanates, the Yuan dynasty"
ffb1f5a7e732cc1d4ecaef740,Buddhism
26bec0db139c1fdcecea3b4de,Tibetan Buddhism
3c0136d974d68ed43ddd193e0,Bureau of Buddhist and Tibetan Affairs
6eeb16ff7a54528c8c805cda8,Sakya
0af5c38ac1206adf327ba2fc5,western
bfad28a0fef728bdedcaa2fd3,Islam
e07ccc5ac59c4f4afcfc9efce,Tibetan Buddhism
be00c4e7bbbe7ba8099da20c8,Sakya
6add3b7baf20f87fa520afc19,1249–1314
aefefe6fac89691cbde26a286,1249–1314
00e4a6dbb04af0134ee29ce6f,"Advances in polynomial algebra were made by mathematicians during the Yuan era. The mathematician Zhu Shijie (1249–1314) solved simultaneous equations with up to four unknowns using a rectangular array of coefficients, equivalent to modern matrices"
0ee199fec5e0ba8ffe4dd5cf5,Advances in polynomial algebra
d8ceb94f0fe5e2f39618fab60,1303
d0d2df7e0984fafac7429da21,1249–1314
7cbc06addfc9a16fcc1f77a10,1249–1314
ddcdeae14a8c2787fdeeaa06e,Advances
fa2ba5aa8f7dcddaf1f5a9cfd,Advances
4d6dcdfedce23af0d6bfff0da,1303
f2d113c4bb658a312f8f0fa9a,applied mathematics to the construction
2bace9a69085a426f1fb9a5b6,construction of calendars
c7add5a7be0d1e1ec58c8d7dd,Shoushi Li
857b82f00a298fbdf4681ddac,Shoushi Li
4fa2f8fd8bae2f02f2dc335a4,1281
3e9271becb9b7c2ce2b2abd80,Guo
ccdb563c23945fe73c9aba071,construction of calendars
ffc11dba56fa55cbc75c987c1,Shoushi Li
53d71738dfdb8a3ad63a314a3,Shoushi Li
4ec30d87ccb8ebb7a9cba38fc,1281
681f5b094eac560feb83baa0d,non-Mongol physicians
4baae933bdaa8a0ff9c8cd3f7,herbal remedies
e98bcff0083fc2ab9cc3b5dec,herbal remedies
aa55cebda079140aebdedb509,Imperial Academy of Medicine
63bc8b1cea0aaf4cbc6a51deb,ensured a high income
47e4ad67d6ade47c8a57fce61,non-Mongol physicians
0cc2b2cb1fcb38be3ca1767fa,herbal remedies
ccdc3c510ba7bb55e48448ac1,otachi
ffcead3b2a1574faa88a2dacc,Imperial Academy of Medicine
2dd45b05706a17ddfcc5a0d5e,ensured a high income and medical ethics were compatible with Confucian virtues
72cf3bdb977ab88d69b7f1730,four
7aeed768d0e20d25d98bdd4ce,based on the same intellectual foundation
0fa5c53be0fc6db2aa6ba4862,to other parts of the empire
ed4adcbdae3aa6c9b24f7da13,"acupuncture, moxibustion, pulse diagnosis, and various herbal drugs and elixirs"
b6151fadc477a8ea56f9d36e1,1277–1347
5c28f333fac4fe83a8ebe6038,four
c5b8ddb8ded4daada9774c6aa,based on the same intellectual foundation
9c453a6cadc2ada2c2b2dfa4f,Four Great Schools
c61f2f22f295842c9ea43aacf,"acupuncture, moxibustion, pulse diagnosis, and various herbal drugs and elixirs"
cc87ae63feccc5f75d54d5ffa,Muslim medicine
f048f9fde55edc27292aabcb8,Jesus the Interpreter
6c4cf6e16e0bbf79ac8bbe930,1263
b695ea4a0f8473ceab3c823ff,yin-yang and wuxing philosophy
324ebce1f784ebea72c60f6d3,yin-yang and wuxing philosophy
b4ea81c1bc1cbd3eca89bbd59,"Western medicine was also practiced in China by the Nestorian Christians of the Yuan court, where it was sometimes labeled as huihui or Muslim medicine"
ad173a9ee1dceeb757cde82f8,Jesus the Interpreter
d8ebfbdf12f84fbe3e4cff6dc,1263
fcfbbbeb6eafda0e27f22c8c4,yin-yang and wuxing philosophy
09db230e2a88cacb5ef86d8e5,yin-yang and wuxing philosophy
2dfd2f4f83bc246f6e0b8aa1c,through Kingdom of Qocho and Tibetan intermediaries
bdde0cc838b1bcecdb6b2ea7c,Wang Zhen
94a824fddb0b69c7e0347e684,12th century
5a1faffbeed6e6eeb7f85dacc,Töregene Khatun
85a156bde93f20cdfd2a1fe90,1273
af3e32e3f2baa9ae2e766c718,through Kingdom of Qocho and Tibetan intermediaries
d3bc7b129ddaf2ef4aacd3ede,The
fcbcdab7c1d44aaebd1cadc72,The
a35c4c928fbf10bfe4de8deb7,Töregene Khatun
c8bb2a12c44bce19e8da3ecdd,The
f058fcfd73eedb2446c5c05cc,Il-khanate court of Gaykhatu
ccfef38b09e2d57c7870b8de6,the bark of mulberry trees
ff7dee6eb6aa8c566ece4ddbf,1275
4aeda97736bfc9f6ba0adcfe0,woodblocks
84757598f2f03f62ce5c39872,1294
628f6a2e0156cc5e0adc84ad9,Il-khanate court of Gaykhatu
43fb3ee88c53fdb9bc624eef4,mulberry trees
acafb736bce0d0aa904fff70b,1275
d14bbbefc949eba57e2b5fe45,woodblocks
900754a70ab9e3a842d65f3f6,1294
bae639d92bc51f60dc4a8e7f1,feudalism
7fc4ecdb2b2a39d7864cd40c7,Mongolian patrimonial feudalism
b94a24fb4002e6ec8c956b5b4,various allied groups from Central Asia and the western end of the empire
011cbedf80fae8444eb3c95ce,fear of transferring power
fdbcb294af123b25e0f9afab3,Ilkhanate
ac87db25cd25c9fdf26b63ca5,Chinese autocratic-bureaucratic system
f07afc1e53bcbfe17ae59ebda,Chinese autocratic-bureaucratic system
f2cf2a9a2e67ef4b105f2dfeb,various allied groups from Central Asia and the western end of the empire
c413f2bcb1a0edf4d4fc467fa,they had been accorded previously under native Chinese dynasties. Although the traditional Chinese elite were not given their share of power
bb6e619e3ee79aa215ddddbab,Central Asian Muslims
f242d15ddeeaf5b7fa453c203,Han Chinese and Khitans
cee2f92229e88ce75b4a00858,Bukhara
8d7b44080746eacec2fd971b2,artisans and farmers
cb601f20bd0cda44559da3b12,Qara-Khitay
97e7cdc48b776faaa2fa400da,Han Chinese and Khitans
7aed0b81ebcca45999d6af4c7,At
ad82a75c4af1dcadb5a02fd75,At
2edcbf079ceb095549b5d2c20,artisans and farmers
d020f14b1ff37bd9f669c6a84,restricting Halal slaughter and other Islamic practices
6b20ed5c2c5d227dfdcba7f4a,Halal slaughter
ea61fd97c6278a2de14b85afe,Zhu Yuanzhang
cb1914c76af0cad3f3ccb5b42,thanks
0c17ff2dedf4b7de41079bc22,the Yuan loyalist commander Chen Youding
3cdceadb041dfbdec7aa49d60,"some policies of the Yuan Emperors severely discriminated against them, restricting Halal slaughter and other Islamic practices like circumcision"
d08e45e0cf9fcc2ef7ffc7780,Kosher butchering
fffa3d5a2fb1cd900c8fedc37,Zhu Yuanzhang
7e7badb4ded82adeb4c6d0cee,thanks
b8821bb3eba0b17fdba775cdc,Chen Youding
0a3ee5da386bbead0959d1fac,The
45fcd3ee432cd4f1cdacf56ba,The
23793b7a6b57f358e17fc5dec,The
e9c3fadae03ca9ccea3e1dacd,The
a4326dfcd4b8cbc0d89cea53e,Frederick W. Mote
0f5a0dbb7bad3584ee850afba,The
649a0ddda26bb9a3cdca07e96,The
edcc6c6a7815dccd6c216d04e,The
8bab621bac96eabe1774873d7,Northern Chinese
dfabe3cb3ac74edc163d3bb39,Northern Chinese
72ce625ecda415e9ede501f0b,southern China withstood and fought to the last before caving
e7b0c9caaec861c66caaf0718,southern China withstood and fought to the last before caving in
eb1b7fed8eeaa34eff9eea2d5,private southern Chinese manufacturers and merchants
e0d05d0d3df74a21eba30183b,Northern Chinese
fbcafcfab40af78fbdd9b96b4,Northern Chinese
21da4bacf93d68b022a14e4dd,southern China withstood and fought to the last before caving
6d36fc7b0ddaaeeccb80bb0d1,southern China withstood and fought to the last before caving
a42fdbaaf01dd84b4fbce0cab,private southern Chinese manufacturers and merchants
161404eeccdd1b26ab20cc1bc,Korean King
9b147e1afcd26bb0cf5b3f29f,Karluk Kara-Khanid ruler
05ed5d7bcdcbcd7b98bfcb084,Uighur King of Qocho
1407213806d435e9a1eb30715,Karluk Kara-Khanid ruler
cc85f53ace7bcfdc5f23bb8d4,Korean King
abbee28ddef530fe924759347,Karluk Kara-Khanid ruler
e2614bcc80d20beb89d2facff,Uighur King of Qocho
a1bec014fc767db8642d7a952,Karluk Kara-Khanid ruler
ccdaf0c26cc98e0daf6b1be9d,The
806f4dda94dbd16b5b8fed133,Central Secretariat
24c0ae2b08dbded56fcdd0a26,Khanbaliq
fba6832eaf44ade67efad2cfa,Beijing
58e19a9bfacfbb163792fab9d,Zhongshu Sheng
afc9e20c085caba0e4fbbdcbc,The
10be97ea7db423e3faf6eb6c8,Central Secretariat
bf5c05edccaaa6affcce4aabf,The
9decda7eb40c965f38acebcbe,The
2ebb6ec3a054beb3d690ba2be,Zhongshu Sheng
39fa9d1526d70f9ad9e0eb06f,disease
4a4323273d3d8b87f3243fcab,pathogens
ad3cacb4b418d5b4bdbcd77dc,neuroimmune system
c62ae7cb1ad8a6f921abba5fc,fluid–brain barriers
76c3e72df01fbabd7b163dc79,pathogens
a1f58d2bf45793810f229ecb7,humoral immunity versus cell-mediated immunity
1f0e5dc9cf67ae77fcc8aed96,"innate immune system versus the adaptive immune system, or humoral immunity versus cell-mediated immunity"
2facdd68e0f6f798bfe3212bc,humoral immunity versus cell-mediated immunity
402eaca6f764baa31a4d26cb4,The immune system
1df1dfa2a6beb70ad1b5dabf8,The
e51bcabdc1deb34db06df4bcc,pathogens
1aad3d2cfff0b1b72bd12bee4,humoral immunity versus cell-mediated immunity
b783d8d426eade4cdabd18fdf,brain barriers
11ffd373fddd4d0cb9df6d481,Immunodeficiency
e1dcd85748e2dfc4fe16a23ce,autoimmunity
6fabf3422e5bf7d6b84ed0f02,Immunology
e2a2cffc0551b4adfbcd1ec8f,"HIV/AIDS, or the use of immunosuppressive medication"
83ddf5a57af48161bb00acd4a,Disorders
e0fe51eb8101d7de07edd48fd,"Disorders of the immune system can result in autoimmune diseases, inflammatory diseases and cancer. Immunodeficiency occurs when the immune system is less active than normal, resulting in recurring and life-threatening infections. In humans, immunodeficiency can either be the result of a genetic disease such as severe combined immunodeficiency, acquired conditions such as HIV/AIDS, or the use of immunosuppressive medication. In contrast, autoimmunity results from a hyperactive immune system attacking normal tissues as if they were foreign organisms. Common autoimmune diseases"
10a6ec44def544bcbe0ff75b5,Disorders
e1603a3356af2350b40d6d5ea,Disorders
f41fff86fbcb584d6dfceda4a,inflammatory diseases and cancer
448bcbbaebd09c6fb736e0c0f,Robert Koch
fbf64edbdac87058c1aeac7ab,microorganisms
0bb2a00bbe9b6ad90fddb29ae,yellow fever
fd1768eafbd38e9ee9af90ff7,430 BC
b1f94a8d1aeefee3baa40a5e3,Immunology
9fa6fdcdda4be6b85b8710b91,430 BC
d49b2ecf712ff32aa4fe898ac,Pierre-Louis Moreau de Maupertuis
f7dbdbfa4ba3f61c05daa8a6f,Pasteur
cd5d578ecf45ca7a51f29a0fa,1901
baba7bf8b0dde57c2cbeafe6b,Innate
1f43e2bfb72cefcad8f32f488,adaptive immune system
466b9f0efed0af56adb1be3df,innate response
b7dbfaefa6ecf5fde555946ad,The
1d4811bb5ffab00a5fc0e30bb,The
75da05aa6141b093edb6cf9ce,The
72fd63e2ccedab9c42ef7a52e,adaptive immune system
5ee4954eb7b4cf5b652eb5c7c,The
0cea0c4a10cc9ddbeee7e2afa,adaptive immune system
b562375449a1ead29df5656ff,self and non-self molecules
0b9f5dae9ebc1de4e9a954ca4,self molecules
4adbaef34ec9afb8c3b9d3fba,non-self molecules
a3c9cd0f863722dd8694b86ae,antigens
4eaf464d9d47ce01ddb5cb16f,specific immune receptors
be50feb2dcd1fdc6bfaf4e284,Both
bcb836afd2327dcbdddcb8ed9,antigens
38c3cdc8adfeabf37bf0bedf0,Both
bca58ce26b50bd3170dc7d4d5,specific immune receptors and elicit an immune response
ccdf66aca9e4b0226217249e5,Both
4c6d9447cf76114cda0bab5ee,pattern recognition receptors
ca7f6d3dbc11fa7e5fcf986bf,innate immune system
fd14dbf2e5fedaedcfdbc157f,microorganisms
1ed70ee90c3058f6d4ccb384e,the dominant system of host defense in most organisms
27ed9f12c07cd165e8a050d6b,the cells and mechanisms of the innate immune system
1ca6f1e2d1e5c0c0f1adf5acf,microbes are identified by pattern recognition receptors
e56a5eacb98623ecd88ea3e94,injured or stressed
949220d4dc7ac404788be1670,Innate immune defenses are non-specific
cbf8ef1d56e15dbcaae6d1fbe,Microorganisms
2fbdcb7a0fea101c9d8ecc152,waxy cuticle
a2ebffd3e0caed941ceb28a7d,waxy cuticle
8ecddafafaac80d9e6a99ff59,Several
1b6c6a9efc270f3afcf7fa8f9,mucus
93aedceef8b5200956f5b2ebd,tears and urine
9ffa545c1d53a3236b6167830,Several
bfd3c3b3c9b637bdbf0f6ff4d,Several
2bd8fed9ffcfdaf52105b8ff9,Several
df8eb737f8197c4acac4d4a15,Several
e947cc1e2c6ccdfecbada6f4a,Several
9e0cfe5bdba65acead33de801,β-defensins
d02b9d0aeff07d2f072acc989,lysozyme and phospholipase
ca131ceb6e89d0ced597ece01,defensins and zinc
ca927fcabff99a807ef4ecdcb,gastric acid and proteases
d84c7d34a94bc91b4440e3d50,menarche
a29fbbcac5d0977cc8eba67c3,antimicrobial peptides
dabdf50ada41994eede75265e,Chemical
67afee6cdbefe85aca66f3158,Chemical
cfd9ddbb19efef1cd4777ff4a,following menarche
e27ce9a8b9bf664ca8b426bee,gastric acid and proteases
fcac5d03d217054ccd93cc594,commensal flora
b8d1a85e206821af1b4ad23a3,fungi
4ca87beea2b22b61b1ec2cf1d,pure cultures of the lactobacilli
cf52a88f9fecc3ce49ecf730f,changing the conditions
53dd3daf7c8428dfbaaef5e95,genitourinary and gastrointestinal
0ba5e8fc5e8dd42115a89f9ad,Within
cadebc7de1677878b9a984e22,Within
fbeec9b72e0ea4cfd830d0cbe,Within
0b07f8ceaddcc130f5b34cda0,vaginal candidiasis
bc4e51c2a2dfdc8ecc0bbec4d,Inflammation
e17451411a5ad8940fdabd6ad,"redness, swelling, heat, and pain, which are caused by increased blood flow into tissue"
fbacc456c7a5aba7dc90ea2da,eicosanoids and cytokines
b61d97eceee495aec20c70f2e,prostaglandins
3d47dcf2df653ea42bad05ca8,interleukins
bc9e5163795c4aed2af0f5dcd,Inflammation
c5820a1c0e5cec4ae258823c6,Inflammation
3564bada9be92c18b3f088ed0,Inflammation
ddda7bceb6ed4f162c57b6601,interleukins that are responsible for communication between white blood cells
fccee92d6fb01ae9ffdde4a1d,Inflammation
c03fa0a6fd5664a917bd7ecaf,phagocytes
d3f9b2e131fddbb5bf403db22,cytokines
fd6d0fa67e2ec6772be4953d6,phagosome
b5d2b6c1dbe8bcca9abcecbf4,a phagolysosome
5b8e58dba10b6bd5d3ce0ffb8,acquiring nutrients
d0ce8c4fbfec0c9fec3789beb,Phagocytes
e1b42bf3fbbe6e9aed0e304d5,Phagocytosis
cd641afceea8c9ff8d34d9f35,phagosome
e95d352b4bfc9244bd9cef0eb,by the activity of digestive enzymes or following a respiratory burst that releases free radicals into the phagolysosome
cfbdfce18a398b25ddf4b5fa6,defense mechanism
6cf29a9f6ddccdcfdf1d11a5b,Neutrophils and macrophages
d2efd12c3cd3db9b52e8e1cdc,Neutrophils
174f19eaeff3fd9b39f3af3ba,50% to 60%
4511c598db0adadc50ab33a8e,chemotaxis
9e0dd9b8e4ca7bb9bbf53bfdf,interleukin 1
eaf8abcf33e566caeac724dad,Neutrophils and macrophages are phagocytes that travel throughout the body in pursuit of invading pathogens
ca2167ad8e027dd290de4d1e7,in the bloodstream
414cb2aece1e82cdccc8e099e,Neutrophils
5c3afbc674baaad9da8546beb,Neutrophils
e1c7efd1ddababbcffcec6a5f,Macrophages
3c2bdfdbeef57d5bfdc013df3,Leukocytes
afc70c4d5d3fd13ede93ecb7e,Leukocytes
fdb1ef3f2bddfffebcbf6e73a,adaptive
6a7c9ebbbc3bccd0a08874a40,"macrophages, neutrophils, and dendritic cells"
804febb39f7aaf1aba06afd3b,Leukocytes
8e530f7d5ec67bdb386dbaba9,the innate immune system
cf1713f132fe8e7fa09989c4a,Leukocytes
4c365641dba631ce1c25e11d6,Leukocytes
643a33b5effa4a1ccd2e41cbe,Innate cells
630b99004a602f9facdeeaaeb,Dendritic cells
24798b48b78fced352ca95d76,neuronal dendrites
5f18beda2c754cb755e8f94ec,antigens to T cells
ddca141d048e5af6eb411ec5c,T cells
5f36f83f4c2ff4f6b83ac7e84,Dendritic cells
cba3ed0a1681e4fd88fd1ee8a,Dendritic
9b3d25a2ea680cd1b0d7fc3ad,DC
9a43bf1f3b8eaa6acb47a86ea,"Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic cells are in no way connected to the nervous system"
f3fec21eb5b67beef7fde856f,Dendritic cells
b3e9a75ee2ad4f9641733dd5c,Natural killer cells
d6e0aa73a90cb27c9d5dcdcdd,missing self
bcf879dd51875e6aa0b9c0527,MHC I
553f954bcbcd52e21fe89ebef,killer cell immunoglobulin receptors
eb7eabd29c3a7dd2ec28d10fc,component
238fc6b20468e8a8bdc6a0297,host cells
205efe96c17c2cddcdabc86fc,"missing self."" This term describes cells with low levels of a cell-surface marker called MHC I (major histocompatibility complex) – a situation that can arise in viral infections of host cells. They were named ""natural killer"" because of the initial notion that they do not require activation in order to kill cells that are ""missing self."" For many years it was unclear how NK cells recognize tumor cells and infected cells. It is now known that the MHC makeup on the surface of those cells is altered and the NK cells become activated through recognition of ""missing self"". Normal body cells are not recognized and attacked by NK cells because they express intact self MHC antigens"
4f0850a23482ef78fe3beec70,many years
572dc2caee8fe6d6ceaa6d355,missing self
2baf963aba1fb6bbdf22d6bf2,early vertebrates
bdeacad0ae7abdc4ebfc8cdf8,antigen presentation
acf0d02386aed1e17ce8fe79b,pathogens or pathogen-infected cells
6ffd1fb0e0d41d92ca855fab8,adaptive immune system
d5851aed4e890ed51f2f1a055,The
5ffef0ccda3a83b6becffee86,The
bbf8bc30b472a6edd50ee5968,The
3ccb023e300d5048976ac6af4,"The adaptive immune system evolved in early vertebrates and allows for a stronger immune response as well as immunological memory, where each pathogen is ""remembered"" by a signature antigen. The adaptive immune response is antigen-specific and requires the recognition of specific ""non-self"" antigens during a process called antigen presentation. Antigen specificity allows for the generation of responses that are tailored to specific pathogens or pathogen-infected cells. The ability to mount these tailored responses is maintained in the body by ""memory cells"". Should a pathogen infect the body more than once, these specific memory cells"
a4c7cfa6981c9fab87be22b2e,the killer T cell and the helper T cell
06dccf02daf3fad4e62f72a3c,regulatory T cells
bc10c46e8a406cbeac590b3e5,Class I MHC
f4460c9e71e5a4aeda88eccbe,Class II MHC
0c8b8cfca5d6bbe4ce7d9c69a,γδ T
333bebcdfef5b0b0f96ca1ca5,B cells and T
fba0e4422dafe3551cecfff0f,"non-self"" target"
23edf47d3ffdadd1bb075c4db,two
aefcef4a3fc4bcaced9fbd3c9,two mechanisms of antigen presentation reflect the different roles of the two
feda81bceecb2f32f7e07b0db,"a ""non-self"" target"
9ec7fbd8a392db3a8ddafdedf,Killer T cells are a sub-group
af27ccb5ae0baef6cf1302cef,CD8
cb0570cfa6c829d36b8ef37eb,CD8
1efba14a21a9a2f54adc9fdee,perforin
bf878e7da933fb26babebf907,granulysin
d7caa2bab6dc25acdaa2810cf,Killer T cells
5f45c75fafca6caa80fac2dcf,cells that are infected with viruses
d2f1ae715f9f1e00a69becb3d,when their T cell receptor
d1b9ffb52bafebe45ae5cb81a,CD8
6f229ae52beda767f9aab45c4,perforin
6cb5f2ad2d3c0ae91fb78dad5,"CD4 co-receptor, which recruits molecules inside the T cell (e.g., Lck"
